谍影重重5 / Jason Bourne,谍影重重5,7.3,111534,保罗·格林格拉斯,保罗·格林格拉斯/罗伯特·鲁德鲁姆/克里斯多福·劳斯,马特·达蒙/汤米·李·琼斯/艾丽西亚·维坎德/文森特·卡索/朱丽娅·斯蒂尔斯/里兹·阿迈德/内芙·加切夫/比尔·坎普/斯科特· 谢泼德/小田部阿基/拉斯科·阿特金斯/特雷弗·怀特/奥托·艾森度/艾米·德·毕罕,动作/悬疑/惊悚,美国,2016-08-23(中国大陆)/2016-07-29(美国),123分钟/124分钟(中国大陆)
生死狙击 / Shooter,生死狙击,7.7,78944,安东尼·福奎阿,乔纳森·勒姆金,马克·沃尔伯格/凯特·玛拉/迈克尔·佩纳/丹尼·格洛弗/伊莱亚斯·科泰斯/罗娜·迈特拉,动作/悬疑/惊悚/犯罪,美国,2007-05-12(中国大陆)/2007-03-23(美国),124分钟
伸冤人 / The Equalizer,伸冤人,7.4,31969,安东尼·福奎阿,理查德·温克/迈克尔·斯隆/Richard Lindheim,丹泽尔·华盛顿/马尔顿·索克斯/科洛·莫瑞兹/大卫·哈伯/海莉·贝内特/比尔·普尔曼/梅丽莎·里奥/大卫·梅尼尔/E·罗杰·米切尔/Alex Veadov/Vladimir Kulich/Mike O'Dea,动作/惊悚/犯罪,美国,2014-09-26(美国),131分钟
危机13小时 / 13 Hours: The Secret Soldiers of Benghazi,危机13小时,7.6,24975,迈克尔·贝,查克·霍根/米切尔·朱可夫,詹姆斯·戴尔/约翰·卡拉辛斯基/马克斯·马蒂尼/多米尼克·福穆萨/巴勃罗·施瑞博尔/大卫·丹曼/马特·莱斯切尔/托比·斯蒂芬斯/艾莉克西娅·芭利尔/弗雷迪·史卓玛/大卫·科斯塔贝尔/莉莎·伊娃斯蒂娜/安德烈·克劳德/大卫·君图力,剧情/动作/惊悚/战争,美国,2016-01-15(美国),144分钟
会计刺客 / The Accountant,会计刺客,7.3,29204,加文·欧康诺,比尔·迪比克,本·阿弗莱克/安娜·肯德里克/J·K·西蒙斯/乔·博恩瑟/杰弗里·塔伯/辛希亚·阿戴-罗宾森/约翰·利特高/珍·斯马特/安迪·昂伯格/艾莉森·赖特/杰森·戴维斯/罗伯特·C.特雷维勒/玛丽·克拉夫特/塞思·李/杰克·普雷斯利,剧情/动作/惊悚/犯罪,美国,2016-10-14(美国),128分钟
南方大作战 / 남쪽으로 튀어,南方大作战,7.4,2860,林顺礼,奥田英朗/金允石/李桂碧,金允石/吴妍秀/金成钧/韩艺礼,剧情/喜剧,韩国,2013-02-07(韩国),121分钟
嫌疑人 / 용의자,嫌疑人,7.3,16650,元新渊,林相润,孔侑/朴熙顺/赵成夏/刘多仁/金成钧/赵在允,动作,韩国,2013-12-24(韩国),137分钟
勇敢的心 / Braveheart,勇敢的心,8.8,286555,梅尔·吉布森,兰道尔·华莱士,梅尔·吉布森/苏菲·玛索/布莱恩·考克斯/詹姆斯·卡沙莫/辛·劳洛/凯瑟琳·麦克马克/安古斯·麦克菲登,剧情/动作/传记/历史/战争,美国,1995-05-24,177 分钟
乱世佳人 / Gone with the Wind,乱世佳人,9.2,263525,维克多·弗莱明/乔治·库克/山姆·伍德,玛格丽特·米歇尔/西德尼·霍华德/奥利弗·H·P·加勒特/本·赫克特/乔·斯沃林/约翰·范·德鲁登,托马斯·米切尔/芭芭拉·欧内尔/费雯·丽/克拉克·盖博/伊夫林·凯耶斯/安·卢瑟福德/乔治·里弗斯/弗莱德·克莱恩/海蒂·麦克丹尼尔斯/奥斯卡·波尔克/巴特弗莱·麦昆/维克托·乔里/埃弗雷特·布朗/霍华德·C·希克曼/艾丽西亚·瑞特/莱斯利·霍华德/奥利维娅·德·哈维兰/兰德·布鲁克斯/卡洛尔·奈/劳拉·霍普·克鲁斯/埃迪·安德森/哈里·达文波特,剧情/爱情/战争,美国,1940-01-17(美国),238分钟
机器人总动员 / WALL·E,机器人总动员,9.3,484812,安德鲁·斯坦顿,安德鲁·斯坦顿/吉姆·里尔顿/彼特·道格特,本·贝尔特/艾丽莎·奈特/杰夫·格尔林/佛莱德·威拉特,喜剧/爱情/科幻/动画/冒险,美国,2008-06-27(美国),98分钟
恐怖游轮 / Triangle,恐怖游轮,8.3,289792,克里斯托弗·史密斯,克里斯托弗·史密斯,梅利莎·乔治/利亚姆·海姆斯沃斯/迈克尔·多曼/瑞秋·卡帕尼/艾玛·朗/亨利·尼克松/约书亚·麦基弗,剧情/悬疑/惊悚,英国/澳大利亚,2009-10-16(英国),99 分钟
伽利略特别篇 / ガリレオΦ,伽利略特别篇,7.6,16220,西坂瑞城,福田靖,福山雅治/北村一辉/长泽雅美/三浦春马/香里奈/佐野和真/柳原晴郎/村松利史/渡边一计,剧情/悬疑/犯罪,日本,2008-10-08(日本),108分钟
神探伽利略XX 内海薰最后的案件 愚弄 / ガリレオXX 内海薫最後の事件 愚弄ぶ,神探伽利略XX 内海薰最后的案件 愚弄,8.1,13622,西谷弘,池上純哉,柴崎幸/中山裕介/柳乐优弥/福山雅治/吉高由里子/北村一辉/品川祐,剧情/悬疑,日本,2013-06-22,107分钟
海边的曼彻斯特 / Manchester by the Sea,海边的曼彻斯特,8.6,108280,肯尼思·洛纳根,肯尼思·洛纳根,卡西·阿弗莱克/卢卡斯·赫奇斯/米歇尔·威廉姆斯/C·J·威尔逊/凯尔·钱德勒/卡拉·海沃德/格瑞辰·摩尔/泰特·多诺万/埃里卡·麦克德莫特/希瑟·伯恩斯/蜜西·雅格/斯蒂芬·亨德森/约什·汉密尔顿/卡洛琳·皮克曼/肖恩·菲茨吉本/肯尼思·洛纳根/利亚姆·麦克尼尔/马修·布罗德里克,剧情/家庭,美国,2017-07(中国大陆)/2016-09-08(多伦多电影节)/2016-11-18(美国),137分钟
一个叫欧维的男人决定去死 / En man som heter Ove,一个叫欧维的男人决定去死,8.7,90446,汉内斯·赫尔姆,弗雷德里克·巴克曼/汉内斯·赫尔姆,罗夫·拉斯加德/巴哈·帕斯/托比亚斯·阿姆博瑞/菲利普·伯格/安娜-莱娜·布伦丁/博瑞·伦贝里/埃达·英格薇/弗雷德里克·埃弗斯/玛德琳·雅各布松/查特里娜·拉松/杰克尔·法尔斯特伦,剧情,瑞典,2015-12-25(瑞典),116分钟
间谍之桥 / Bridge of Spies,间谍之桥,8.0,51192,史蒂文·斯皮尔伯格,马特·查曼/伊桑·科恩/乔尔·科恩,汤姆·汉克斯/马克·里朗斯/斯科特· 谢泼德/艾米·莱安/塞巴斯蒂安·科赫/阿伦·阿尔达/奥斯汀·斯托维尔/比利·马格努森/伊芙·休森/杰西·普莱蒙/迈克尔·加斯顿/皮特·麦克罗比/多米尼克·隆巴多兹/布莱恩·胡奇森/约书亚·哈尔托/Mikhail Gorevoy,剧情/传记/历史,美国/德国/印度,2015-10-16(美国),141分钟
最佳出价 / La migliore offerta,最佳出价,8.3,56187,朱塞佩·托纳多雷,朱塞佩·托纳多雷,杰弗里·拉什/吉姆·斯特吉斯/西尔维娅·侯克斯/唐纳德·萨瑟兰/菲利普·杰克森/德尔莫特·克劳利/基努娜·斯塔梅尔/莉亚·科贝德/肖恩·布坎纳,剧情/爱情/悬疑,意大利,2013-01-01(意大利),131分钟
大卫·戈尔的一生 / The Life of David Gale,大卫·戈尔的一生,8.7,80237,艾伦·帕克,查尔斯·伦道夫,凯文·史派西/凯特·温丝莱特/劳拉·琳妮/加布里埃尔·曼/梅丽莎·麦卡西/罗娜·迈特拉,剧情/悬疑/犯罪,美国/德国/英国,2003-02-21(美国),130 分钟
看不见的客人 / Contratiempo,看不见的客人,8.7,89963,奥里奥尔·保罗,奥里奥尔·保罗,马里奥·卡萨斯/阿娜·瓦格纳/何塞·科罗纳/芭芭拉·蓝妮/法兰西斯克·欧瑞拉/帕科·图斯/大卫·塞尔瓦斯/伊尼戈·加斯特西/珊·叶拉姆斯/马内尔·杜尔索/布兰卡·马丁内斯/佩雷·布拉索/乔迪·布鲁内特/鲍毕·冈塞莱斯/玛蒂娜·乌尔塔多,悬疑/惊悚/犯罪,西班牙,2016-09-23(奇幻电影节)/2017-01-06(西班牙),106分钟
我是谁：没有绝对安全的系统 / Who Am I - Kein System ist sicher,我是谁：没有绝对安全的系统,8.0,66813,巴伦·博·欧达尔,巴伦·博·欧达尔/Jantje Friese,汤姆·希林/埃利亚斯·穆巴里克/沃坦·维尔克·默林/汉娜·赫斯普朗/崔娜·迪斯霍尔姆/李奥那多·卡劳/Antoine Monot Jr./Leopold Hornung/Katharina Matz/阿尔恩特·施韦林·索瑞,悬疑/惊悚/犯罪,德国,2014-09-25(德国),102分钟
扑通扑通我的人生 / 두근두근 내 인생,扑通扑通我的人生,7.1,15972,李在容,崔珉硕/李在容/吴晓珍,宋慧乔/姜栋元/曹成穆/白日燮/许俊硕/金素真/李东珉/李圣旻/金甲洙/金仁泰,剧情/家庭,韩国,2015-03-13(中国大陆)/2014-09-03(韩国),117分钟
黑司祭们 / 검은 사제들,黑司祭们,6.5,4991,张宰贤,张宰贤,金允石/姜栋元/朴素丹,剧情/悬疑,韩国,2015-11-05(韩国),108分钟
被掩盖的时间 / 가려진 시간,被掩盖的时间,7.5,5271,严泰华,严泰华/赵瑟熙,姜栋元/申银秀/李孝熙,剧情/爱情/奇幻,韩国,2016-11-16(韩国),130分钟
金融决战 / 마스터,金融决战,6.5,5548,曹义锡‍,曹义锡‍,李秉宪/姜栋元/金宇彬/严志媛/吴达洙/陈庆,动作/犯罪,韩国,2016-12-21(韩国),143分钟
我们的幸福时光 / 우리들의 행복한 시간,我们的幸福时光,8.1,19492,宋海星,张珉锡/孔枝泳/朴恩泳,李奈映/姜栋元/姜信日/金真赫/吴光禄/尹汝贞/李宰久,爱情,韩国,2006-09-14(韩国),120 分钟
狼的诱惑 / 늑대의 유혹,狼的诱惑,6.8,44629,金泰均,Gwiyeoni,姜栋元/赵汉善/李清娥/郑多慧/金应洙/洪智英,剧情/动作/爱情,韩国,2004-07-23(韩国),113分钟(韩国)
海扁王 / Kick-Ass,海扁王,7.5,158561,马修·沃恩,简·古德曼/马修·沃恩,亚伦·泰勒-约翰逊/科洛·莫瑞兹/尼古拉斯·凯奇/克里斯托夫·梅兹-普莱瑟/马克·斯特朗/琳德西·冯塞卡/埃文·彼得斯/克拉克·杜克/黛博拉·特维斯/Garrett M. Brown/苏菲·吴,动作/惊悚/犯罪,美国/英国,2010-04-16,117 分钟
七个神经病 / Seven Psychopaths,七个神经病,7.6,49525,马丁·麦克唐纳,马丁·麦克唐纳,科林·法瑞尔/山姆·洛克威尔/伍迪·哈里森/克里斯托弗·沃肯/艾比·考尼什/海伦娜·马特森/迈克尔·斯图巴/迈克尔·皮特/哈利·戴恩·斯坦通/加布蕾·丝迪贝/欧嘉·柯瑞兰寇,喜剧/犯罪,英国,2012-10-12(美国)/2012-12-07(英国),110分钟
世界尽头 / The World's End,世界尽头,7.4,34522,埃德加·赖特,西蒙·佩吉/埃德加·赖特,西蒙·佩吉/尼克·弗罗斯特/帕迪·康斯戴恩/马丁·弗瑞曼/埃迪·马森/裴淳华/托马斯·洛/Zachary Bailess/Jasper Levine/詹姆斯·特拉佩/Luke Bromley/索菲亚·埃文斯/Samantha White/Rose Reynolds/Richard Hadfield/Flora Slorach/Francesca Reidie/Charlotte Reidie/大卫·布拉德利/迈克尔·史麦利/皮尔斯·布鲁斯南,喜剧/动作/科幻,英国,2013-07-19(英国),109分钟
微不足道 / Big Nothing,微不足道,8.1,33126,让-巴普蒂斯特·安德烈,让-巴普蒂斯特·安德烈/比利·阿什,西蒙·佩吉/大卫·休默/娜塔莎· 麦克艾霍恩/爱丽丝·伊芙/乔·鲍里托,喜剧/惊悚/犯罪,英国/加拿大,2006-12-01(英国),86 分钟
僵尸肖恩 / Shaun of the Dead,僵尸肖恩,7.7,106771,埃德加·赖特,埃德加·赖特/西蒙·佩吉,西蒙·佩吉/尼克·弗罗斯特/比尔·奈伊/凯特·阿什菲尔德/彼得·塞拉菲诺威茨/迪兰·莫兰/露茜·戴维斯/尼古拉·坎宁安/基尔·米尔斯/马特·杰恩斯/加文·弗格森/霍顿·朱庇特/蒂姆·巴格雷/阿尔温德·多希/拉菲·斯波/索奈尔·达卓,喜剧/惊悚,英国/法国/美国,2004-04-09(英国),99 分钟
星球大战外传：侠盗一号 / Rogue One: A Star Wars Story,星球大战外传：侠盗一号,7.3,100509,加里斯·爱德华斯,克里斯·韦兹/托尼·吉尔罗伊,菲丽希缇·琼斯/迭戈·鲁纳/甄子丹/本·门德尔森/麦斯·米科尔森/艾伦·图代克/福里斯特·惠特克/姜文/里兹·阿迈德/乔纳森·阿里斯/尤妮斯·奥卢米德/克莱尔·陈/吉米·斯密茨/沃维克·戴维斯/马克·普雷斯顿/吉娜薇·欧瑞丽/詹姆斯·厄尔·琼斯,动作/科幻/冒险,美国,2017-01-06(中国大陆)/2016-12-16(美国),134分钟
刑事 / 형사: Duelist,刑事,7.0,2443,李明世,李明世,姜栋元/河智苑/安圣基/宋永彰,动作/悬疑,韩国,2005-09-08(韩国),111分钟
群盗：民乱的时代 / 군도 : 민란의 시대,群盗：民乱的时代,6.4,7293,尹钟彬,尹钟彬,河正宇/姜栋元/尹智慧/李璟荣/李圣旻/赵震雄/马东锡/宋永彰/郑满植/金成钧/金海淑/韩艺礼,动作/古装,韩国,2014-07-23(韩国),137分钟
"好家伙、坏家伙、怪家伙 / 좋은 놈, 나쁜 놈, 이상한 놈",好家伙、坏家伙、怪家伙,,,,,,,,,
田禹治 / 전우치,田禹治,7.2,13777,崔东勋,崔东勋,姜栋元/林秀晶/金允石/柳海真/鲜于善/白允植/廉晶雅/金孝珍,喜剧/动作/奇幻/冒险,韩国,2009-12-23(韩国),136 分钟
曾是超人的男子 / 슈퍼맨이었던 사나이,曾是超人的男子,7.3,7481,郑胤澈,郑胤澈,黄政民/全智贤/陈智熙/李相烨/鲜于善,剧情/喜剧,韩国,2008-01-31(韩国),102分钟
雏菊 / 데이지,雏菊,8.0,173733,刘伟强,郭在容/庄文强,全智贤/郑雨盛/李成宰/姜大卫/林迪安,剧情/爱情,韩国/香港,2006-04-30(中国大陆)/2006-03-09(韩国),110分钟/124分钟(导演剪辑版)
柏林 / 베를린,柏林,7.3,30508,柳昇完,柳昇完,河正宇/韩石圭/全智贤/柳昇范/帕斯奎尔·阿莱亚尔迪/Tayfun Bademsoy/托马斯·席尔梅,剧情/动作/惊悚,韩国,2013-01-31(韩国),120分钟
飓风营救 / Taken,飓风营救,8.2,122245,皮埃尔·莫瑞尔,吕克·贝松/罗伯特·马克·卡门,连姆·尼森/玛姬·格蕾斯/法米克·詹森/勒兰德·奥瑟/强·格瑞斯/大卫·沃肖夫斯基/凯蒂·卡西迪/山德·贝克利,剧情/动作/惊悚/犯罪,法国/美国/英国,2008-02-27(法国),93 分钟
血钻 / Blood Diamond,血钻,8.5,118598,爱德华·兹威克,查尔斯·里维特,莱昂纳多·迪卡普里奥/詹妮弗·康纳利/杰曼·翰苏/大卫·哈雷伍德/阿诺德·沃斯洛,剧情/惊悚/冒险,美国/德国,2006-12-08(美国),143 分钟
美国狙击手 / American Sniper,美国狙击手,7.4,53702,克林特·伊斯特伍德,杰森·迪恩·霍尔,布莱德利·库珀/西耶娜·米勒/卢克·葛莱姆斯,动作/传记/战争,美国,2014-11-11(AFI影展)/2015-01-16(美国),132分钟
菲利普船长 / Captain Phillips,菲利普船长,8.1,58419,保罗·格林格拉斯,比利·雷/理查德·菲利普/斯蒂芬·泰尔利,汤姆·汉克斯/巴克德·阿巴蒂/巴哈德·阿布迪/法塞尔·阿迈德/马哈特·M·阿里/迈克尔·切鲁斯/克里·约翰逊/马克斯·马蒂尼/克里斯·马尔基/尤尔·瓦斯克斯/大卫·沃肖夫斯基,剧情/传记/犯罪/冒险,美国,2013-09-27(纽约电影节)/2013-10-11(美国),134分钟
逃离德黑兰 / Argo,逃离德黑兰,8.2,162776,本·阿弗莱克,克里斯·特里奥/约书亚·比尔曼/托尼·门德兹,本·阿弗莱克/布莱恩·科兰斯顿/凯尔·钱德勒/约翰·古德曼/克里·杜瓦尔/艾伦·阿金/罗利·科奇瑞恩/克里斯托弗·邓汉/维克多·加博/凯瑞·碧许/泰特·多诺万/克里斯·梅西纳,剧情/惊悚/历史,美国,2012-08-31(特柳赖德电影节)/2012-10-12(美国),120分钟/129分钟(加长版)
孤独的幸存者 / Lone Survivor,孤独的幸存者,7.9,28468,彼得·博格,彼得·博格,马克·沃尔伯格/泰勒·克奇/埃米尔·赫施/本·福斯特/艾瑞克·巴纳,剧情/动作/传记,美国,2013-12-25(美国),121分钟
极恶非道 / アウトレイジ,极恶非道,7.8,24512,北野武,北野武,北野武/椎名桔平/加濑亮/小日向文世/北村总一朗/国村隼/杉本哲太/三浦诚己/柄本时生/塚本高史/中野英雄/石桥莲司/三浦友和,动作/犯罪,日本,2010-06-12,
春娇救志明 / 春嬌救志明,春娇救志明,7.3,75140,彭浩翔,彭浩翔/尹志文/陆以心,余文乐/杨千嬅/蒋梦婕/曾国祥/邵音音/秦沛/王晓晨/李程彬,剧情/喜剧/爱情,香港/中国大陆,2017-04-28(中国大陆)/2017-04-11(香港电影节)/2017-04-27(香港),121分钟/117分钟(中国大陆)
拆弹专家,拆弹专家,6.7,28924,邱礼涛,邱礼涛/李敏,刘德华/姜武/宋佳/吴卓羲/姜皓文/王紫逸/黄日华/石修/廖启智/张竣杰/蔡瀚亿/张继聪/李国麟/骆应钧/尹扬明/卢惠光/何华超,动作/悬疑/犯罪,中国大陆/香港,2017-04-28(中国大陆),120分钟
记忆大师,记忆大师,7.3,86094,陈正道,任鹏/陈正道,黄渤/徐静蕾/段奕宏/杨子姗/许玮甯/梁杰理/王真儿/杜函梦,剧情/悬疑/惊悚/犯罪,中国大陆,2017-04-28(中国大陆)/2017-04-23(北京电影节),119分钟
极速风流 / Rush,极速风流,8.8,73117,朗·霍华德,皮特·摩根,克里斯·海姆斯沃斯/丹尼尔·布鲁赫/奥利维亚·王尔德/亚历山德拉·玛丽亚·拉那/娜塔莉·多默尔/汤姆·拉斯齐哈/约瑟芬·德·拉·波美/杰米·西弗斯/皮尔弗朗西斯科·法维诺/克里斯蒂安·麦凯/阿利斯泰·皮垂/丽贝卡·沃尔什/科林·斯廷顿,剧情/传记/运动,英国/美国/德国,2015-12-11(中国大陆)/2013-09-13(英国),123分钟/121分钟(中国大陆)
完美陌生人 / Perfetti sconosciuti,完美陌生人,8.6,129198,保罗·格诺维瑟,保罗·格诺维瑟/菲利波·博洛尼亚/保罗·克斯泰拉/宝拉·马米妮/罗兰多·拉维洛,马可·贾利尼/卡西娅·史穆特妮亚克/艾多尔多·里奥/阿尔芭·洛尔瓦彻/瓦里诺·马斯坦德雷阿/安娜·福列塔/吉塞培·巴蒂斯通,剧情/喜剧,意大利,2016-02-11(意大利),97分钟
呼吸 / 숨,呼吸,7.3,13739,金基德,金基德,张震/河正宇/朴智娥/金基德/Ji-a Park,剧情,韩国,2007-04-29(韩国),84分钟
O记三合会档案,O记三合会档案,7.3,9222,霍耀良,王晶,刘青云/吴镇宇/朱茵/彭丹/谢天华/李兆基/吴志雄/林尚义,动作/犯罪,香港,1999-03-18,100分钟
跛豪,跛豪,8.0,18675,潘文杰,麦当雄/萧若元,吕良伟/郑则仕/叶童/叶子楣/李子雄/吴启华/黄光亮/陈荣宗/陈治良/罗烈/吴孟达/刘洵/刘江/江欣燕,剧情/传记/犯罪,香港,1991-04-15(香港),143分钟
黑金,黑金,7.6,24788,麦当杰,麦当雄,刘德华/梁家辉/孙佳君/吴辰君/郭静纯/钮承泽/赵文瑄/李立群/金士杰,犯罪,香港,1997-12-23(香港),125分钟
暗花,暗花,8.3,46054,游达志,司徒锦源/游乃海,刘青云/梁朝伟/邵美琪/王天林/卢海鹏/郑浩南/林雪/龙方,悬疑/犯罪,香港,1998-01-01,
黑社会2：以和为贵 / 黑社會以和為貴,黑社会2：以和为贵,7.7,48075,杜琪峰,游乃海/叶天成,古天乐/任达华/张家辉/林家栋/王天林/林雪/安志杰/郑浩南/张兆辉/谭炳文/尤勇/潘月彤/张武孝/元彬/莫醒麟/李日昇/黄思恩/徐忠信/罗强/赵志诚/罗靖庭/唐培中/张荣祥/张志平/陈绍佳/周建军/李发源/陈桂芬/樊文杰/凌振帮/余袁稳,剧情/惊悚/犯罪,香港,2006-04-27(香港),92分钟
火车怪客 / Strangers on a Train,火车怪客,7.8,9859,阿尔弗雷德·希区柯克,雷蒙德·钱德勒/曾兹·奥蒙德/惠特菲尔德·库克/派翠西亚·海史密斯/本·赫克特,法利·格兰杰/鲁思·罗曼/罗伯特·沃克/里奥.G.卡罗尔/帕特里夏·希区柯克/凯茜·罗杰斯/马里恩·洛恩/乔纳森·哈勒/霍华德·圣约翰/约翰·布朗/诺玛·威登/罗伯特·吉斯特,惊悚/犯罪/黑色电影,美国,1951-06-30(美国),101分钟
金刚狼3：殊死一战 / Logan,金刚狼3：殊死一战,8.3,192382,詹姆斯·曼高德,詹姆斯·曼高德/迈克尔·格林/斯科特·弗兰克,休·杰克曼/帕特里克·斯图尔特/达芙妮·基恩/波伊德·霍布鲁克/斯戴芬·莫昌特/伊丽莎白·罗德里格斯/多丽丝·莫尔加多/理查德·E·格兰特/玛丽·佩顿·斯图尔特/伊利斯·尼尔/艾瑞琪·拉·塞拉/劳伦·格罗斯/胡安·贾斯帕/克日什托夫·索什斯基/萨博·班克森,剧情/动作/科幻,美国,2017-03-03(中国大陆/美国)/2017-02-17(柏林电影节)/2017-05-16(黑白版),123分钟(中国大陆)/135分钟(柏林电影节)/137分钟(美国)
狼少年 / 늑대소년,狼少年,7.8,79859,赵圣熙,赵圣熙,宋仲基/朴宝英/柳演锡/张荣男/金香起,爱情/奇幻,韩国,2013-12-19(中国大陆)/2012-10-31(韩国),124分钟/127分钟(导演剪辑版)
奇怪的她 / 수상한 그녀,奇怪的她,8.3,114511,黄东赫,申东益/洪允贞/董熹璇/黄东赫,沈恩京/罗文姬/朴仁焕/李阵郁/郑真英/成东日/金秀贤,喜剧/奇幻,韩国,2014-01-22(韩国),124分钟
来自星星的你 / 별에서 온 그대,来自星星的你,8.3,137427,张太维,朴智恩,金秀贤/全智贤/朴海镇/刘仁娜/吴尚镇/安宰贤/申成禄,爱情,韩国,,
娜娜 / Nana,娜娜,7.8,96996,大谷健太郎,矢泽爱/浅野妙子/大谷健太郎,中岛美嘉/宫崎葵/成宫宽贵/松山研一/纱荣子/松田龙平/平冈佑太,剧情/音乐,日本,2005-09-03(日本),113 分钟
一念无明 / 一念無明,一念无明,8.0,17635,黄进,黄进/陈楚珩,曾志伟/余文乐/方皓玟/金燕玲/陈学文/麦子乐/吴肇轩/税瀞熙,剧情,香港,2017-04-07(中国大陆)/2016-09-08(多伦多电影节)/2017-03-30(香港),101分钟
攻壳机动队 / Ghost in the Shell,攻壳机动队,6.5,75665,鲁伯特·桑德斯,士郎正宗/杰米·莫斯/威廉·惠勒/伊伦·克鲁格,斯嘉丽·约翰逊/皮鲁·埃斯贝克/北野武/朱丽叶·比诺什/迈克尔·皮特/黄经汉/丹妮西娅·萨马尔/拉札勒斯·雷图勒/泉原豊/托万达·马尼莫/彼得·费迪南多/安娜玛丽亚·玛琳卡/丹尼尔·亨绍尔/安德鲁·斯特林/桃井薰/查尔斯·欧比/福岛莉拉/约瑟夫·纳瓦胡/迈克尔·维克特,动作/科幻/犯罪,美国,2017-04-07(中国大陆)/2017-03-29(法国)/2017-03-31(美国),107分钟
非凡任务,非凡任务,6.4,33140,麦兆辉/潘耀明,庄文强,黄轩/段奕宏/郎月婷/祖峰/邢佳栋/王耀庆/王砚辉/丁勇岱/肖聪/李晓川/赵炳锐/代乐乐/陶海,剧情/动作/犯罪,中国大陆,2017-03-31(中国大陆),122分钟
金刚：骷髅岛 / Kong: Skull Island,金刚：骷髅岛,6.7,102584,乔丹·沃格特-罗伯茨,麦克思·鲍伦斯坦/约翰·盖汀斯/丹·吉尔罗伊/德里克·康纳利,汤姆·希德勒斯顿/布丽·拉尔森/塞缪尔·杰克逊/约翰·古德曼/景甜/约翰·C·赖利/托比·凯贝尔/科里·霍金斯/汤姆·威尔金森/托马斯·曼/杰森·米切尔/谢伊·惠格姆/约翰·奥提兹/尤金·科德罗,动作/奇幻/冒险,美国,2017-03-24(中国大陆)/2017-02-28(伦敦首映)/2017-03-10(美国),119分钟
嫌疑人X的献身,嫌疑人X的献身,6.5,98763,苏有朋,李佳颖/黄海/苌江/王潮/迟海/冯元良/东野圭吾,王凯/张鲁一/林心如/叶祖新/丁冠森/邓恩熙/成泰燊/赵阳/侯明昊/焉栩嘉/任熙青/李炳易/李宏/赵燕国彰,悬疑/犯罪,中国大陆,2017-03-31(中国大陆),112分钟
绿头苍蝇 / 똥파리,绿头苍蝇,8.1,6591,梁益准,梁益准,金花雨/梁益准/李焕/李成延,剧情/犯罪,韩国,2009-04-16(韩国),130 分钟
亲切的金子 / 친절한 금자씨,亲切的金子,7.6,75016,朴赞郁,郑瑞景/朴赞郁,李英爱/崔岷植/康赫勇/吴达洙/金时厚/金秉玉/崔政宇,剧情/惊悚/犯罪,韩国,2005-07-29(韩国),112 分钟
不当交易 / 부당거래,不当交易,7.2,4538,柳昇完,朴勋政,柳昇范/黄政民/千虎珍/马东锡/赵勇进/郑满植/吴政世/柳海真,悬疑/惊悚,韩国,2010-10-28,119分钟
优雅的世界 / 우아한 세계,优雅的世界,7.5,5559,韩在林,韩在林,宋康昊/朴智英/吴达洙/崔日华,喜剧/家庭,韩国,2007-04-05,109分钟(法国)
我的少女时代 / 我的少女時代,我的少女时代,7.8,265884,陈玉珊,曾咏婷,宋芸桦/王大陆/李玉玺/简廷芮/刘德华/陈乔恩/言承旭/曲家瑞/屈中恒/钟欣凌/许杰辉,喜剧/爱情,台湾,2015-11-19(中国大陆)/2015-08-15(台湾),134分钟
一条狗的使命 / A Dog's Purpose,一条狗的使命,7.7,124193,拉斯·霍尔斯道姆,W·布鲁斯·卡梅伦/凯瑟琳·迈克/奥黛丽·威尔斯/玛雅·福布斯/沃利·亚历斯戴尔,乔什·加德/布丽特·罗伯森/丹尼斯·奎德/佩吉·利普顿/K·J·阿帕/布莱斯·吉扎尔/朱丽叶·赖伦斯/卢克·科比/加布里埃尔·罗斯/迈克尔·博夫舍维尔/洛根·米勒/柯比·豪厄-尔巴普蒂斯特/普奇·豪尔/约翰·奥提兹/妮科尔·勒普拉卡/彼特·科拉米斯/卡罗琳·凯芙/简·迈克格雷格/科维西·阿梅扬/卡琳·博姆拜克/娜奥米·弗伦内特,剧情/喜剧/家庭,美国,2017-03-03(中国大陆)/2017-01-27(美国),101分钟
情圣,情圣,6.1,69901,宋晓飞/董旭,李潇/于淼,肖央/闫妮/小沈阳/乔杉/艾伦/代乐乐/常远/李成敏/车晓/田雨,喜剧,中国大陆,2016-12-30(中国大陆),113分钟
孤胆特工 / 아저씨,孤胆特工,8.1,112678,李桢凡,李桢凡,元斌/金赛纶/坦纳永·王特拉库/金太勋/金熙元/宋永彰/李宗弼/金圣武/金孝书/白秀莲/郭度沅/洪晓熙,剧情/动作/惊悚/犯罪,韩国,2011-09-16(中国大陆)/2010-08-04(韩国),119分钟(韩国)/112分钟(中国大陆)
东京女子图鉴 / 東京女子図鑑,东京女子图鉴,8.7,49475,棚田由纪,黑泽久子,水川麻美/阿部力/阳月华,剧情,日本,,
迫降航班 / Flight,迫降航班,7.2,25512,罗伯特·泽米吉斯,约翰·盖汀斯,丹泽尔·华盛顿/詹姆斯·戴尔/约翰·古德曼/唐·钱德尔/凯利·蕾莉/布鲁斯·格林伍德,剧情/灾难,美国,2012-11-02(美国)/2013-03-01(日本),138分钟
