牯岭街少年杀人事件 / 牯嶺街少年殺人事件,牯岭街少年杀人事件,8.7,95716,杨德昌,杨德昌/赖铭堂/杨顺清/鸿鸿,张震/杨静怡/张国柱/王启赞/林鸿铭/金燕玲/王琄/张瀚/姜秀琼/赖梵耘/柯宇纶/谭志刚/冯国强/陈湘琪/金士杰,剧情/犯罪,台湾,1991-07-27(台湾),237分钟(导演剪辑版)
冰河追凶,冰河追凶,5.7,14456,徐伟,徐伟/平辉/仆惟/田博,梁家辉/佟大为/周冬雨/邓家佳/魏晨/曹卫宇,动作/悬疑/犯罪,中国大陆,2016-04-15(中国大陆),102分钟
睡在我上铺的兄弟,睡在我上铺的兄弟,5.0,18981,张琦,张琦/陈倩/赵犇/苏阳,陈晓/秦岚/杜天皓/刘芮麟/李现/余心恬/蓝盈莹/蒋雪鸣/王啸坤/姚蜜/梁超/王宝江/孔琳/任正彬/高晓松/俞敏洪/甘薇/金玉倩/张琦,剧情/爱情,中国大陆,2016-04-01(中国大陆),96分钟
百鸟朝凤,百鸟朝凤,8.0,102175,吴天明,吴天明/罗雪莹/肖江虹,陶泽如/李岷城/嵇波/胡先煦/郑伟/迟蓬/袁中方/墨阳/张喜前/谭群/王长玲/周天羽/张双成/许还山,剧情,中国大陆,2016-05-06(中国大陆)/2017-04-20(中国大陆重映)/2013-09-25(金鸡百花电影节),108分钟
天机·富春山居图,天机·富春山居图,2.9,79247,孙健君,孙健君,刘德华/林志玲/张静初/佟大为/斯琴高娃/奥马尔·本·哈依德/爱新觉罗·启星/石天琦/王曼妮/张光北,动作/冒险,中国大陆,2013-06-09(中国大陆),122分钟
我的特工爷爷 / 特工爺爺,我的特工爷爷,5.3,37141,洪金宝,江均,洪金宝/刘德华/朱雨辰/李勤勤/冯嘉怡/陈沛妍/胡军/冯绍峰/彭于晏/宋佳/徐克/麦嘉/石天/元彪/元秋/元华/吴明才/元宝,剧情/动作/冒险,香港/中国大陆,2016-04-01(中国大陆/香港),99分钟
踏血寻梅 / 踏血尋梅,踏血寻梅,7.3,82193,翁子光,翁子光,郭富城/春夏/白只/谭耀文/金燕玲/邵美琪/李逸朗/杨诗敏/蔡洁/吴嘉星/何卓霖/艾迪/谭炳文/梁小冰/车保罗/太保,剧情/悬疑/犯罪,香港,2015-12-03(香港),120分钟(导演版)/98分钟(香港)
老手 / 베테랑,老手,7.5,31762,柳昇完,柳昇完,黄政民/刘亚仁/柳海真/吴达洙/郑满植/郑雄仁/张允珠/金时厚/陈庆/刘仁英/朴素丹,剧情/动作,韩国,2015-08-05(韩国),124分钟
火锅英雄,火锅英雄,7.2,169342,杨庆,杨庆,陈坤/白百何/秦昊/喻恩泰/王彦霖/尹昉/李九霄/张亦驰/凌琳/陈诺/王紫璇/唐佐辉/陈卫/李润,剧情/犯罪,中国大陆,2016-04-01(中国大陆),98分钟
疯狂动物城 / Zootopia,疯狂动物城,9.2,462738,拜伦·霍华德/瑞奇·摩尔/杰拉德·布什,拜伦·霍华德/瑞奇·摩尔/杰拉德·布什/吉姆·里尔顿/乔西·特立尼达/菲尔·约翰斯顿/珍妮弗·李,金妮弗·古德温/杰森·贝特曼/伊德里斯·艾尔巴/珍妮·斯蕾特/内特·托伦斯/邦尼·亨特/唐·雷克/汤米·钟/J·K·西蒙斯/奥克塔维亚·斯宾瑟/艾伦·图代克/夏奇拉/雷蒙德·S·佩尔西/德拉·萨巴/莫里斯·拉马奇/菲尔·约翰斯顿/约翰·迪·玛吉欧/凯蒂·洛斯/吉塔·雷迪/杰西·科尔蒂/汤米·利斯特/乔希·达拉斯/瑞奇·摩尔/凯特·索西/彼得·曼斯布里奇/拜伦·霍华德/杰拉德·布什/马克·史密斯/乔西·特立尼达/约翰·拉维尔/克里斯汀·贝尔/吉尔·科德斯/梅利莎·古德温,喜剧/动作/动画/冒险,美国,2016-03-04(中国大陆/美国),109分钟(中国大陆)/108分钟
花千骨,花千骨,5.9,33388,林玉芬/高林豹/梁胜权,江晨舟/饶俊,霍建华/赵丽颖/蒋欣/张丹峰/马可/杨烁/钱泳辰/曾虹畅/安悦溪/李纯/徐海乔/鲍天琦/董春辉/蒋一铭/苗驰/沈保平/宫正楠/康磊/赵楚仑/高海/高一清,剧情/爱情/奇幻/古装,中国大陆,,
陀地驱魔人 / 陀地驅魔人,陀地驱魔人,6.4,21109,张家辉,张家辉/杨倩玲,张家辉/郭采洁/张继聪/蔡思贝/吴启华/释彦能/甄咏蓓/林嘉欣/余文乐/张学友/刘伟强/钱嘉乐/吴浩康,剧情/恐怖,香港,2015-11-26(香港),103分钟
闯入者,闯入者,7.6,37474,王小帅,王小帅/方镭/李非,吕中/冯远征/秦海璐/秦昊/石榴/黄素影/韩艺博/许守钦/赵泽龙/李苒苒,剧情/惊悚/犯罪,中国大陆,2015-04-30(中国大陆)/2014-09-04(威尼斯电影节),106分钟(中国大陆)/110分钟(多伦多电影节)
神探夏洛克：可恶的新娘 / Sherlock: The Abominable Bride,神探夏洛克：可恶的新娘,6.9,143688,道格拉斯·麦金农,马克·加蒂斯/史蒂文·莫法特/阿瑟·柯南·道尔,本尼迪克特·康伯巴奇/马丁·弗瑞曼/尤娜·斯塔布斯/鲁珀特·格雷夫斯/马克·加蒂斯/安德鲁·斯科特/露易丝·布瑞丽/阿曼达·阿宾顿/乔纳森·阿里斯/亚斯明·阿克拉姆/大卫·内尔斯特/凯瑟琳·麦克马克/蒂姆·麦克纳尼/娜塔莎·奥基弗/杰拉尔德·基德,剧情/悬疑/犯罪,英国,2016-01-04(中国大陆)/2016-01-01(英国/美国),90分钟/115分钟(中国大陆)
怪盗山猫 / 怪盗 山猫,怪盗山猫,7.2,6793,猪股隆一,武藤将吾/神永学(原作),龟梨和也/成宫宽贵/广濑铃/菜菜绪/北村有起哉/大塚宁宁/佐佐木藏之介,剧情/动作/悬疑,日本,,
死神来了3 / Final Destination 3,死神来了3,,,,,,,,,
正义联盟大战少年泰坦 / Justice League vs. Teen Titans,正义联盟大战少年泰坦,6.5,2128,刘山姆,艾伦·伯内特/布赖恩·Q·米勒/詹姆斯·塔克,斯图尔特·艾伦/杰森·马斯登/杰瑞·奥康奈尔/马特·兰特尔/诺兰·诺斯/杰森·奥玛拉/泰莎·法米加/布兰登·司徒/凯瑞·华格伦/罗莎里奥·道森/肖恩·马希尔/谢默·摩尔/杰克·T·奥斯汀/乔·博恩瑟/克里斯托弗·高哈姆,动作/动画,美国,2016-03-29(美国),78分钟
荒野猎人 / The Revenant,荒野猎人,7.8,193428,亚利桑德罗·冈萨雷斯·伊纳里图,马克·L·史密斯/亚利桑德罗·冈萨雷斯·伊纳里图/迈克尔·庞克,莱昂纳多·迪卡普里奥/汤姆·哈迪/多姆纳尔·格里森/威尔·保尔特/福勒斯特·古德勒克/杜安·霍华德/亚瑟·雷德克劳德/梅劳·纳克霍克/格蕾丝·德芙/卢卡斯·哈斯/保罗·安德森/克里斯托弗·琼勒/布莱登·佛雷切/布拉德·卡特/罗伯特·莫隆尼/斯科特·奥林克,剧情/惊悚/冒险,美国,2016-03-18(中国大陆)/2015-12-16(美国加州)/2016-01-08(美国),156分钟
死神来了5 / Final Destination 5,死神来了5,6.4,62311,史蒂文·奎里,Eric Heisserer/Jeffrey Reddick,麦尔斯·费舍/尼克·达歌斯托/大卫·科恩查内/艾玛·贝尔/梅甘·欧瑞/杰奎琳·玛克林尼丝·伍德/托尼·托德,悬疑/惊悚,美国,2011-08-12,92分钟
检察官外传 / 검사외전,检察官外传,7.1,20988,李日炯,李日炯,黄政民/姜栋元/朱进模/金秉玉/金应洙/金弘波/金元海/李圣旻/朴圣雄/申素率,喜剧/犯罪,韩国,2016-02-03(韩国),126分钟
叶问3,叶问3,6.3,69882,叶伟信,黄子桓/陈大利/梁礼彦,甄子丹/迈克·泰森/张晋/熊黛林/谭耀文/吴千语/喻亢/郑则仕/梁家仁/张继聪/陈国坤/刘以达/宗菲/曹操/王实/崔璨/刘艺菲,剧情/动作/传记/历史,中国大陆/香港,2016-03-04(中国大陆)/2015-12-24(香港),105分钟
极限挑战之皇家宝藏,极限挑战之皇家宝藏,4.3,24136,任静/严敏,严敏/束焕/廖媌婧,黄渤/孙红雷/黄磊/罗志祥/王迅/张艺兴/赵丽颖/于和伟,喜剧/悬疑,中国大陆,2016-01-15(中国大陆),101分钟
大空头 / The Big Short,大空头,8.3,74919,亚当·麦凯,查尔斯·伦道夫/亚当·麦凯/迈克尔·刘易斯,克里斯蒂安·贝尔/史蒂夫·卡瑞尔/瑞恩·高斯林/布拉德·皮特/梅丽莎·里奥/约翰·马加罗/拉菲·斯波/杰瑞米·斯特朗/芬·维特洛克/玛丽莎·托梅/崔西·莱茨/文峰/阿德普波·奥杜耶/凯伦·吉兰/马克思·格林菲尔德/比利·马格努森/玛格特·罗比/理查德·塞勒/赛琳娜·戈麦斯,剧情/传记,美国,2015-11-12(AFI影展)/2015-12-11(美国点映)/2015-12-23(美国),130分钟
鼠来宝4：萌在囧途 / Alvin and the Chipmunks: The Road Chip,鼠来宝4：萌在囧途,6.7,8239,沃尔特·拜克,罗斯·巴格达萨里安/珍妮丝·卡门/兰迪·梅耶姆·辛格/亚当·希泰凯尔,贾斯汀·朗/马修·格雷·古柏勒/杰西·麦卡尼/杰森·李/金柏莱·威廉姆斯/乔什·格林/托尼·海尔/贝拉·索恩/埃迪·斯蒂普斯/克里斯蒂娜·艾伯盖特/凯莉·库柯/安娜·法瑞丝/詹妮佛·库里奇/凯文·韦德,喜剧/动画/音乐/奇幻/冒险,美国,2016-01-26(中国大陆)/2015-12-18(美国),92分钟
先知 / The Prophet,先知,7.8,1236,罗杰·阿勒斯/盖坦··布里兹/保罗·布里兹/琼·格勒兹/穆罕默德·萨伊德·哈尔布/汤姆·摩尔/妮娜·佩利/比尔·普莱姆顿/乔安·斯法/米哈尔·索查,罗杰·阿勒斯/卡黑尔·纪伯伦/艾琳·梅琪/汉娜·维格/道格拉斯·伍德,约翰·卡拉辛斯基/连姆·尼森/萨尔玛·海耶克/奎文赞妮·瓦利斯/阿尔弗雷德·莫里纳/弗兰克·兰格拉/阿萨夫·科恩,动画,美国/加拿大/黎巴嫩/卡塔尔,2014-05-17(戛纳电影节)/2015-08-07(美国),84分钟
猩球崛起2：黎明之战 / Dawn of the Planet of the Apes,猩球崛起2：黎明之战,7.5,146722,马特·里夫斯,马克·鲍姆贝克/里克·杰法/阿曼达·斯尔沃,安迪·瑟金斯/杰森·克拉科/加里·奥德曼/凯丽·拉塞尔/托比·凯贝尔/柯蒂·斯密特-麦菲/柯克·埃斯沃多/尼克·瑟斯顿/泰瑞·诺塔里/卡琳·考诺娃/朱迪·格雷尔/乔恩·阿兹/恩里克·穆西安诺/拉勒米·道克·肖/李·罗斯,剧情/动作/科幻,美国,2014-08-29(中国大陆)/2014-07-11(美国),130 分钟
八恶人 / The Hateful Eight,八恶人,8.3,99018,昆汀·塔伦蒂诺,昆汀·塔伦蒂诺,塞缪尔·杰克逊/库尔特·拉塞尔/詹妮弗·杰森·李/沃尔顿·戈金斯/德米安·比齐尔/蒂姆·罗斯/迈克尔·马德森/布鲁斯·邓恩/詹姆士·帕克斯/查宁·塔图姆/丹娜·格瑞尔/佐伊·贝尔/李·霍斯利,剧情/犯罪/西部,美国,2015-12-07(洛杉矶首映)/2015-12-30(美国),168分钟(数字版)/182分钟(胶片版)
猩球崛起 / Rise of the Planet of the Apes,猩球崛起,8.0,223149,鲁伯特·瓦耶特,Rick Jaffa/Amanda Silver/皮埃尔·布尔,詹姆斯·弗兰科/安迪·瑟金斯/汤姆·费尔顿/芙蕾达·平托/布莱恩·考克斯/泰勒·莱伯恩/约翰·利特高/大卫·休莱特/桑娅·本妮特/大卫·奥伊罗,剧情/动作/科幻/惊悚,美国,2011-10-28(中国大陆)/2011-08-05(美国),105分钟
九层妖塔,九层妖塔,4.2,116407,陆川,陆川/天下霸唱,赵又廷/姚晨/凤小岳/李晨/唐嫣/冯瓅/李光洁/王庆祥/吴军/王德顺,动作/惊悚/冒险,中国大陆,2015-09-30(中国大陆),115分钟
进击的巨人 / 進撃の巨人,进击的巨人,,,,,,,,,
"卧虎藏龙：青冥宝剑 / Crouching Tiger, Hidden Dragon: Sword of Destiny",卧虎藏龙：青冥宝剑,4.7,27026,袁和平,约翰·福斯克/王度庐,甄子丹/杨紫琼/岑勇康/刘承羽/李截/原丽淇/吴青芸/袁之正/陈钰芸/朴云龙/关永扬/吴育刚/张舒雅,剧情/动作/武侠/古装,中国大陆/美国,2016-02-19(中国大陆)/2016-02-26(美国),103分钟
小门神,小门神,6.8,27106,王微,王微,高晓松/白客/易小星/季冠霖/于心怡/赞达亚/毕啸岚/妮可·基德曼/任杰/郭政建/杜语庭/于金龙/石磊/苏昊丹/申重/张旋/孙宽/孔英杰/茅玥/刘源/陈骏龙/赵霁,喜剧/动画/奇幻,中国大陆,2016-01-01(中国大陆),107分钟
一念天堂,一念天堂,5.2,29427,张承,张承,沈腾/马丽/杜晓宇/林雪/王子子/李元鹏/苏志丹/徐若琪/齐海洋,喜剧,中国大陆,2015-12-31(中国大陆),102分钟
澳门风云3 / 賭城風雲III,澳门风云3,3.9,64532,王晶/刘伟强,王晶,周润发/刘德华/张家辉/张学友/余文乐/李宇春/刘嘉玲/王诗龄/向佐/胡然/文咏珊/元秋/朴载相/童菲/罗家英/卢海鹏,喜剧/动作,香港/中国大陆,2016-02-08(中国大陆)/2016-02-06(香港),112分钟
美人鱼,美人鱼,6.8,382683,周星驰,周星驰/李思臻/何妙祺/曾瑾昌/卢正雨/江玉仪,邓超/罗志祥/张雨绮/林允/徐克/吴亦凡/李尚正/卢正雨/白客/孔连顺/田启文/文章/杨能/张美娥/李叶青/林子聪,喜剧/爱情/奇幻,中国大陆/香港,2016-02-08(中国大陆/香港),93分钟
西游记之孙悟空三打白骨精,西游记之孙悟空三打白骨精,5.7,93158,郑保瑞,冉平/冉甲男/文宁,郭富城/巩俐/冯绍峰/小沈阳/罗仲谦/费翔/陈慧琳/阿旺仁青/彭宇/程东/刘楚恬/余辛/魏璐/齐浠儿/母其弥雅/张籽沐,喜剧/动作/奇幻,中国大陆/香港,2016-02-08(中国大陆),120分钟
美少年之恋,美少年之恋,7.4,60249,杨凡,杨凡,冯德伦/吴彦祖/舒淇/曾仕贤/尹子维/曾江/焦姣/张达明/黄霑/方保罗/张艾嘉/林青霞,剧情/爱情/同性,香港,1998-09-11(多伦多电影节),101分钟(加拿大)/100分钟(德国)/111分钟(日本)
喜宴,喜宴,8.8,127514,李安,李安/詹姆斯·夏慕斯/冯光远,赵文瑄/归亚蕾/金素梅/郎雄/米切尔·利希藤斯坦,剧情/喜剧/爱情/同性/家庭,台湾/美国,1993-02(柏林电影节)/1993-08-04(美国),106 分钟
局内人 / 내부자들,局内人,7.6,23342,禹民镐,禹民镐/尹胎镐,李秉宪/曹承佑/白允植/李璟荣/赵在允/裴晟祐/李艾/金大明/金弘波,剧情/犯罪,韩国,2015-11-19(韩国)/2015-12-31,130分钟/181分钟(导演剪辑版)
功夫熊猫3 / Kung Fu Panda 3,功夫熊猫3,7.7,167285,吕寅荣/亚历山德罗·卡罗尼,乔纳森·阿贝尔/格伦·伯杰,杰克·布莱克/安吉丽娜·朱莉/达斯汀·霍夫曼/成龙/塞斯·罗根/刘玉玲/大卫·克罗斯/詹姆斯·洪/布莱恩·科兰斯顿/凯特·哈德森/J·K·西蒙斯/兰德尔·杜克·金,喜剧/动作/动画/冒险,美国/中国大陆,2016-01-29(美国/中国大陆),95分钟
我的个神啊 / PK,我的个神啊,8.3,160783,拉吉库马尔·希拉尼,拉吉库马尔·希拉尼/阿西奇·乔希,阿米尔·汗/安努舒卡·莎玛/桑杰·达特/波曼·伊拉妮/沙鲁巴·舒克拉/苏尚特·辛格·拉吉普特/帕里卡沙特.萨赫尼/阿马尔迪普·杰哈/瑞玛·德纳斯/迪伦德拉·德维韦迪/赛·甘德沃尔/拉姆·P·塞蒂,喜剧/奇幻,印度,2015-05-22(中国大陆)/2014-12-19(印度),139分钟(中国大陆)/153分钟(印度)
蝙蝠侠：血脉恩仇 / Batman: Bad Blood,蝙蝠侠：血脉恩仇,6.8,2835,杰伊·欧力瓦,J·M·德马泰/格兰特·莫里森,杰森·奥玛拉/伊冯娜·斯特拉霍夫斯基/斯图尔特·艾伦/肖恩·马希尔/莫蕾娜·巴卡林/史蒂夫·布卢姆/盖乌斯·查尔斯/约翰·迪·玛吉欧/罗宾·阿特金·唐斯/埃涅·赫德森/克里斯蒂娜·拉金/马修·默瑟/吉奥夫·皮尔森/瓦内萨·马歇尔,动作/科幻/动画/犯罪,美国,2016-01-19(美国),72分钟
唐人街探案,唐人街探案,7.4,227417,陈思诚,陈思诚/程佳客/刘凯/白鹤,王宝强/刘昊然/佟丽娅/陈赫/肖央/小沈阳/潘粤明/马浴柯/张子枫/赵英俊/桑平/金士杰/大鹏/张国强/李叶青/陈祉希,喜剧/动作/悬疑,中国大陆,2015-12-31(中国大陆),135分钟
魔幻时刻 / ザ・マジックアワー,魔幻时刻,8.3,18589,三谷幸喜,三谷幸喜,佐藤浩市/妻夫木聪/深津绘里/绫濑遥/西田敏行/小日向文世/寺岛进/香川照之/近藤芳正/山本耕史/市川昆/中井贵一/天海祐希/唐泽寿明/谷原章介/铃木京香/寺胁康文/堀部圭亮/伊吹吾郎,喜剧,日本,2008-06-07,136分钟
老炮儿,老炮儿,8.0,381944,管虎,管虎/董润年,冯小刚/许晴/张涵予/刘桦/李易峰/吴亦凡/梁静/白举纲/于和伟/连奕名/尚语贤/鲁诺/管宗祥/尹力/余皑磊/宁浩/江珊/张译/郭京飞/张鲁一/赵毅/梁天/张一山/王俊凯/王源/易烊千玺/巴图,剧情/犯罪,中国大陆,2015-12-24(中国大陆)/2015-09-09(威尼斯电影节),137分钟(中国大陆)/140分钟(威尼斯电影节版)
一个勺子,一个勺子,7.7,71989,陈建斌,陈建斌,陈建斌/蒋勤勤/王学兵/金世佳,剧情/喜剧,中国大陆,2015-11-20(中国大陆)/2014-11-16(金马影展),95分钟(公映版)/103分钟(原版)
怒火攻心 / Crank,怒火攻心,7.3,50211,马克·耐沃尔代/布莱恩·泰勒,马克·耐沃尔代/Brian Taylor,杰森·斯坦森/艾米·斯马特/霍塞·帕布罗·坎蒂罗/艾弗连·莱米雷斯/德怀特·尤科姆,剧情/动作/惊悚/犯罪,美国,2006-09-01(美国),88 分钟/93 分钟(导演剪辑版)
十二公民,十二公民,8.2,121165,徐昂,李玉娇/韩景龙/徐昂,何冰/韩童生/钱波/赵龙豪/米铁增/高冬平/张永强/李光复/王刚/班赞/刘辉/雷佳,剧情,中国大陆,2015-05-15(中国大陆)/2014-10-19(罗马电影节),106分钟
烈日灼心,烈日灼心,7.9,226992,曹保平,曹保平/焦华静,邓超/段奕宏/郭涛/王珞丹/吕颂贤/高虎/白柳汐/杜志国,剧情/悬疑/犯罪,中国大陆,2015-08-27(中国大陆)/2015-06-15(上海电影节),139分钟
南极料理人 / 南極料理人,南极料理人,8.2,45224,冲田修一,冲田修一/西村淳,堺雅人/生濑胜久/古关安广/丰原功补/高良健吾/古馆宽治/黑田大辅/小浜正宽/西田尚美/小野花梨/小出早织/宇梶刚士,喜剧,日本,2009-08-08(日本),125分钟
猛龙特囧 / 猛龍特囧,猛龙特囧,4.3,2285,胡耀辉,胡耀辉/林逢,胡耀辉/郑中基/雨侨/杨建平/王传君/张继聪/苏民峰/张驰/邹文正/何华超/田启文/梁嘉琪/刘江/郑子诚/黄建东/杨尚斌/张暖雅/温超,喜剧/动作,香港/中国大陆,2015-10-23(中国大陆)/2015-08-27(香港),114分钟
艋舺,艋舺,7.7,196620,钮承泽,钮承泽/曾莉婷,赵又廷/阮经天/凤小岳/黄镫辉/陈汉典/柯佳嬿/马如龙/蔡昌宪/钮承泽/席曼宁,剧情,台湾,2010-02-05,140 分钟
寻龙诀,寻龙诀,7.6,321543,乌尔善,张家鲁/天下霸唱,陈坤/黄渤/舒淇/杨颖/夏雨/刘晓庆/颜卓灵/曹操/张东/黄西/僧格仁钦,剧情/动作/奇幻/冒险,中国大陆/香港,2015-12-18(中国大陆),125分钟(中国大陆)
英雄本色2,英雄本色2,8.1,49003,吴宇森,徐克/吴宇森,狄龙/张国荣/周润发/石天/关山/朱宝意/曾江/成奎安/吴孟达/王正方,剧情/动作/犯罪,香港,1987-12-17(香港),105 分钟
绝命毒师 第一季 / Breaking Bad Season 1,绝命毒师 第一季,8.8,87096,亚当·伯恩斯坦/文斯·吉里根/翠西亚·布洛克/蒂姆·亨特/吉姆·麦凯/布朗温·休斯,文斯·吉里根/Patty Lin/乔治·马斯塔斯/皮特·古尔德,布莱恩·科兰斯顿/亚伦·保尔/安娜·冈/迪恩·诺里斯/贝琪·勃兰特/RJ·米特,剧情/犯罪,美国,,
细路祥 / 細路祥,细路祥,8.5,8557,陈果,陈果,姚月明/麦惠芬/麦雪雯/张醒超/徐天佑/谷祖琳,剧情,香港,1999-12-30(香港),101分钟
寄生兽 / 寄生獣,寄生兽,7.4,69380,山崎贵,岩明均/古泽良太,染谷将太/深津绘里/阿部隆史/桥本爱/东出昌大/岩井秀人/山中崇/池内万作/丰原功补/大森南朋/北村一辉/余贵美子/国村隼/浅野忠信/新井浩文/泷正则,剧情/动作/科幻/恐怖,日本,2016-09-02(中国大陆)/2014-11-29(日本),109分钟/125分钟(中国大陆)
恐怖直播 / 더 테러 라이브,恐怖直播,8.7,198171,金秉祐,金秉祐,河正宇/李璟荣/全慧珍/李大为,剧情/悬疑/犯罪,韩国,2013-07-31(韩国),97分钟
打工仔的梦想房 / フリーター、家を買う。,打工仔的梦想房,8.4,17052,河野圭太,桥部敦子/有川浩,二宫和也/香里奈/井川遥/浅野温子/竹中直人/半海一晃/丸山隆平/横尾涉,剧情/家庭,日本,,
出租车司机 / Taxi Driver,出租车司机,8.4,97531,马丁·斯科塞斯,保罗·施拉德,罗伯特·德尼罗/朱迪·福斯特/斯碧尔·谢波德/艾伯特·布鲁克斯/哈威·凯特尔/戴安娜·阿伯特/维克多·阿尔果/吉诺·阿迪托/彼得·博伊尔/布伦达·迪克森,剧情/犯罪,美国,1976-02-08(美国),113分钟
再见金钱，前往贫困村 / ジヌよさらば かむろば村へ,再见金钱，前往贫困村,6.6,2186,松尾铃木,松尾スズキ/いがらしみきお(原作),松田龙平/阿部隆史/松隆子/二阶堂富美/片桐入/中村优子/村杉蝉之介/伊势志摩/オクイシュージ/茂吕师冈/荒川良良/皆川猿时/松尾铃木/西田敏行,,日本,2015-04-04(日本),121分钟(日本)
明乌 / 明烏,明乌,6.3,1196,福田雄一,福田雄一,菅田将晖/城田优/吉冈里帆/柿泽勇人/松下优也/新井浩文/室毅/佐藤二朗,喜剧,日本,2015-05-16(日本),106分钟
時效警察归来 / 帰ってきた時効警察,時效警察归来,8.6,6254,三木聪/园子温/小林一三/麻生学/安見吾朗/小田切让,三木聪/园子温/ケラリーノ・サンドロヴィチ/吉田玲子/山田あかね,小田切让/麻生久美子/丰原功补/岩松了/布施绘里/绯田康人/江口德子/早织/光石研/麻木久仁子/温水洋一/不破万作/蛭子能收/市川实和子,剧情,日本,,
走到尽头 / 끝까지 간다,走到尽头,7.8,33641,金成勋,金成勋/李海准,李善均/赵震雄/郑满植/申东美/申正根/朴宝剑,喜剧/惊悚/犯罪,韩国,2014-05-18(戛纳电影节)/2014-05-29(韩国),111分钟
百元之恋 / 百円の恋,百元之恋,8.3,65333,武正晴,足立紳,安藤樱/新井浩文/稻川实代子/早織/宇野祥平/坂田聡/沖田裕樹/吉村界人/松浦慎一郎/伊藤洋三郎/重松収/根岸季衣,剧情,日本,2014-12-20(日本),113分钟
新基督山伯爵 / The Count of Monte Cristo,新基督山伯爵,7.2,12250,凯文·雷诺兹,亚历山大·仲马/Jay Wolpert,吉姆·卡维泽/盖·皮尔斯/达格玛拉·多敏齐克,剧情/动作/爱情/惊悚/历史/犯罪/冒险,英国/美国/爱尔兰,2002-01-25(美国),
金田一耕助VS明智小五郎2 / 金田一耕助VS明智小五郎ふたたび,金田一耕助VS明智小五郎2,6.4,1729,泽田镰作,芦辺拓（原作）/池上纯哉,山下智久/刚力彩芽/渡边一计/伊藤英明,剧情,日本,2014-09-29(日本),108分钟
夏洛特烦恼,夏洛特烦恼,7.4,333573,闫非/彭大魔,闫非/彭大魔,沈腾/马丽/尹正/艾伦/王智/田雨/宋阳/常远/李萍/李立群/张一鸣/常世奎,喜剧/爱情,中国大陆,2015-09-30(中国大陆),104分钟
时效警察 / 時効警察,时效警察,8.4,9408,三木聪/岩松了/园子温/小林一三/塚本连平,三木聪/岩松了/园子温/小林一三/塚本连平,小田切让/麻生久美子/丰原功补/池胁千鹤/奥菜惠/布施绘里/岩松了/江口德子/光石研/绯田康人/高田圣子,喜剧,日本,,
解救吾先生,解救吾先生,7.8,179549,丁晟,丁晟,刘德华/刘烨/吴若甫/王千源/林雪/赵小锐/李梦/蔡鹭/陆彭/余皑磊,剧情/犯罪,中国大陆,2015-09-30(中国大陆)/2015-09-26(丝绸之路电影节),106分钟
20世纪少年 / 20世紀少年 第1章 終わりの始まり,20世纪少年,6.8,6869,堤幸彦,福田靖/长崎尚志/渡边雄介/浦泽直树,唐泽寿明/丰川悦司/常盘贵子/黑木瞳/香川照之/竹中直人/宫迫博之/石塚英彦/佐佐木藏之介/宇梶刚士/生濑胜久,科幻/悬疑/奇幻/冒险,日本,2008-08-30,142 分钟
神奇四侠2015 / Fantastic Four,神奇四侠2015,4.2,21386,乔什·特兰克,西蒙·金伯格/杰克·科比/斯坦·李/乔什·特兰克/杰里米·斯莱特,迈尔斯·特勒/凯特·玛拉/迈克尔·B·乔丹/杰米·贝尔/蒂姆·布雷克·尼尔森/托比·凯贝尔/雷格·E.凯蒂/玛丽·蕾切尔·达德利/唐·耶索/兰斯·E·尼克尔斯/马科·圣约翰/安东尼·雷诺兹/切特·汉克斯/韦恩·佩雷,动作/科幻/冒险,美国/英国/德国,2015-08-07(美国),100分钟/106分钟(法国)
碟中谍5：神秘国度 / Mission: Impossible - Rogue Nation,碟中谍5：神秘国度,7.7,169111,克里斯托弗·麦奎里,克里斯托弗·麦奎里/德鲁·皮尔斯/布鲁斯·盖勒,汤姆·克鲁斯/杰瑞米·雷纳/西蒙·佩吉/丽贝卡·弗格森/文·瑞姆斯/西恩·哈里斯/西蒙·迈克伯尼/张静初/汤姆·霍兰德/延斯·赫尔腾/亚历克·鲍德温/亚历克·乌特戈夫/赫敏·科菲尔德/阿美莉嘉·奥利沃/拉斯科·阿特金斯/肖恩·克罗宁/明格斯·约翰斯顿,动作/惊悚/冒险,美国/香港/中国大陆,2015-09-08(中国大陆)/2015-07-31(美国),131分钟
港囧,港囧,5.7,204441,徐峥,束焕/苏亮/赵英俊/邢爱娜/徐峥,徐峥/赵薇/包贝尔/杜鹃/葛民辉/李灿森/潘虹/赵有亮/朱媛媛/王迅/冯勉恒/王晶/叶竞生/林晓峰/车保罗/苑琼丹/林雪/江约诚/郑丹瑞/田启文/吴耀汉/林路迪/詹瑞文/庄思敏/陶虹,喜剧,中国大陆,2015-09-25(中国大陆),114分钟
